R4-00099|d:\6\恋爱小程序\apps\client\src\pages\circles\index.vue|244-252|B|P2|加入/退出按钮用 catchtap 绑定，H5 端 catchtap 不生效，点击“加入”冒泡到卡片触发 goToTopics 进话题列表|H5 端无法加入圈子，平台行为不一致|改用 @tap.stop|open|batch-3|
R4-00100|d:\6\恋爱小程序\apps\client\src\pages\circles\topics.vue|122|B|P2|onLoad 中 decodeURIComponent(q.circleName) 未包 try-catch，URL 含非法 % 序列时抛 URIError 中断页面渲染|直开畸形链接白屏|try-catch 兜底|open|batch-3|
R4-00101|d:\6\恋爱小程序\apps\client\src\pages\circles\topics.vue|217|B|P3|topic.author.name[0] 无空值守卫|昵称异常时崩溃|兜底占位|open|batch-3|
R4-00102|d:\6\恋爱小程序\apps\client\src\pages\circles\topic-detail.vue|189,116-127|F|P2|话题回复仅 fetchReplies(topicId,1) 加载第一页，页面无“加载更多回复”交互（store 支持 page 且后端分页）|回复超过一页不可见|接入 onLoadMoreReplies|open|batch-3|
R4-00103|d:\6\恋爱小程序\apps\client\src\pages\circles\topic-detail.vue|189|B|P3|/circles/topics/{id}/replies 契约漂移：village.yaml 声明返回纯数组，store 按 Spring Page {content,totalElements,number,size} 消费|契约文档与实现不一致，联调误导|统一契约|open|batch-4|
R4-00104|d:\6\恋爱小程序\apps\client\src\pages\circles\topic-detail.vue|226,286|B|P3|currentTopic.author.name[0]/reply.author.name[0] 无空值守卫|昵称异常时崩溃|兜底占位|open|batch-3|
R4-00105|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|406,416|B|P3|标题输入 maxlength=50，但帖子模式后端校验 5-30 字（本页 287 行注释），31-50 字提交必被后端拒绝且前端无提示|标题 31-50 字用户提交失败|前端长度与后端对齐|open|batch-4|
R4-00106|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|125,293-297|H|P3|品牌色 #3FCF8E 硬编码（switch 色）|主题切换不生效|从 design tokens 取色|open|batch-4|
R4-00107|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|74|H|P3|品牌色 #3FCF8E 硬编码（switch 色）|主题切换不生效|从 design tokens 取色|open|batch-4|
R4-00108|d:\6\恋爱小程序\apps\client\src\pages\campus\index.vue|34-41,186-218|F|P3|校园话题列表无空态：空列表时仅渲染空白 scroll-view+底部留白，无提示/引导|空数据页面空洞|补 EmptyState|open|batch-4|
R4-00109|d:\6\恋爱小程序\apps\client\src\pages\campus\index.vue|38|T|P3|categoryTabs 中 study_help 的 icon 为 “” 且模板未使用 icon 字段，冗余字段|死字段|清理|open|batch-4|
R4-00110|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|165,213|B|P3|getDisplayName(...)[0] 无空值守卫，昵称为空时渲染 undefined|匿名/空昵称异常显示|兜底占位|open|batch-3|
R4-00111|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|425-428,586,679,976|H|P3|4 处路径字面量（/pages/likes/index、/pages/likes-visitors/index、/pages/official-chat/index?accountId=official-assistant、/pages/chat-session/index）|路径散落|统一走 ROUTES|open|batch-4|
R4-00112|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1376|H|P3|头像兜底图路径 “/static/generated/images/avatars/default-girl.jpg” 硬编码且默认女性形象|男性用户也显示女孩头像|按性别/通用兜底图|open|batch-4|
R4-00113|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1181-1187|H|P3|appVersion 兜底硬编码 “v1.0.0”|版本展示失真|从构建注入|open|batch-4|
R4-00114|d:\6\恋爱小程序\apps\client\src\pages\profile\visitors.vue|60-69|T|P3|visitors computed 恒置 group:“earlier”，随后 groupedVisitors 用 getGroup 覆盖，死字段|冗余逻辑|直接按 getGroup 生成|open|batch-4|
R4-00115|d:\6\恋爱小程序\apps\client\src\pages\settings\dnd.vue|346,455|H|P3|switch 颜色 #3FCF8E 硬编码两处|主题切换不生效|从 design tokens 取色|open|batch-4|
R4-00116|d:\6\恋爱小程序\apps\client\src\pages\vip\index.vue|120|H|P3|SWITCH_ACTIVE_COLOR=“#FFD700” 硬编码（注释要求手工与 tokens 同步）|主题变更需双处维护|统一 token 源|open|batch-4|
R4-00117|d:\6\恋爱小程序\apps\client\src\pages\vip\promo-code.vue|60|H|P3|订单金额默认值 “48” 元硬编码（注释“默认 48 元（季卡）”）|价格调整需改代码|从套餐配置取价|open|batch-4|
R4-00118|d:\6\恋爱小程序\apps\client\src\subpackages\support\feedback\index.vue|432|F|P3|反馈内容 textarea maxlength=280，契约 SubmissionRequest.content 上限 5000，前端限制远严于后端|用户长反馈无法提交，体验受限|与契约对齐|open|batch-4|
R4-00119|d:\6\恋爱小程序\apps\client\src\pages\feedback\history.vue|233-241|T|P3|onMounted 与 onShow 首次进入均调用 loadList，页面打开重复拉取反馈列表|重复请求浪费流量|onShow 单点加载|open|batch-4|
R4-00120|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|424,437|D|P3|内联兜底色值 #f0fdf9/#ccfbef（var(--c-bg-brand, #f0fdf9)）|token 体系外颜色|改用纯 token|open|batch-4|
R4-00121|d:\6\恋爱小程序\apps\client\src\stores\session.ts|25|H|P1|硬编码 mock 用户会话 userId "1"（mockUserSession.userId）|真实模式切换残留或误用 mock 身份时，用户数据隔离失效（likes/私信按 userId 归属错乱）|移入 mock 数据源（fixtures）并加 apiMode 守卫|open|batch-2|
R4-00122|d:\6\恋爱小程序\apps\client\src\stores\session.ts|332-334|H|P1|isSuperTestAccount 硬编码 userId==="100000"（种子脚本固定体验账号，前端据此放行匹配无限/免费解锁）|真实用户若 userId 恰为 100000 即获得无限匹配与免付费旁路；dev 后门随正式包发布，商业化计费链路可被绕过|改为后端 feature flag 下发，禁止前端按 userId 判断|open|batch-1|
R4-00123|d:\6\恋爱小程序\apps\client\src\stores\session.ts|243-252|H|P2|资料完善度权重魔法数字（avatar20/nickname10/gender10/birthday10/school20/major10/interestTags10/bio10）|完善度算法与后端/设计口径无单一真相源，调整需改代码并重新发版|抽取到 constants 并注释业务依据|open|batch-3|
R4-00124|d:\6\恋爱小程序\apps\client\src\stores\session.ts|394|H|P3|兜底文案硬编码中文「刷新会话失败」（errorMessage 回退）|绕过 i18n，en 语言下仍显示中文|改用 t("storeErrors.session.refreshFailed")|open|batch-4|
R4-00125|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|217-422|H|P2|mock 用户 ID 家族 user-2001~user-2318（mockLikes/mockLikedBy，含 user-2200~2217 与 user-2300~2318 两段不连续区间）|mock 数据随产物打包，ID 家族与真实用户体系割裂，联调/验收易被误认为真实账号|统一迁入 fixtures 且仅 mock 模式引用|open|batch-3|
R4-00126|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|632-653|S|P3|mockHeartSignals 的 toUserId 写死 "user-1001"，与 mock 当前用户 "1"（session.ts）及 mock 列表（user-2003/2006）均不匹配|mock 心动信号指向不存在的用户，演示信号列表自洽性差|统一 mock 用户 ID 体系（与 fixtures 对齐）|open|batch-4|
R4-00127|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|1157|H|P3|uni.showToast 文案硬编码「与 ${fromUserName} 互相喜欢了！」|绕过 i18n，en 语言下显示中文；通知语义重复（后端已推送）|改走 t("likes.mutualLikeToast")|open|batch-4|
R4-00128|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|1461-1474|B|P2|批量「跳过」real 分支为纯本地 filter 无后端调用（try/catch 内无 API 且 failed 永不为空）|real 模式批量跳过不持久化，刷新后「喜欢我」用户全部回弹，功能形同虚设|接入后端批量 skip 端点或逐条调用|open|batch-2|
R4-00129|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|1115-1147|B|P2|createHeartSignalForMutualLike 在客户端本地构造心动信号（real 模式同样执行），仅按本地 fromUserId+pending 去重|real 模式下与后端信号（/matches/heart-signals）并存，同一匹配可能产生幽灵/重复信号并重复 toast|real 模式移除本地造信号逻辑，依赖后端|open|batch-2|
R4-00130|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|664-785|H|P2|mock 作者 ID 家族 user-3001~user-3015（mockAuthors 15 人）|mock 用户 ID 与 likes(user-2xxx)/fixtures(4001~4007)/session("1") 多套体系并存，验收演示身份混乱|统一 mock 用户 ID 单一体系|open|batch-3|
R4-00131|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|630|H|P3|formatRelativeTime 硬编码中文「刚刚活跃」（diff<1 分钟）|绕过 i18n；en 语言显示中文|改走 t() 或复用公共相对时间工具|open|batch-4|
R4-00132|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|793-814|S|P3|mockActivities 固定活动日期 2026-08-09/2026-08-10（活动卡内嵌数据）|日期过即过期，演示数据随时间失真（活动 store 已改相对日期，此处未同步）|改用相对当前日期生成|open|batch-4|
R4-00133|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|1033-1055|H|P2|fetchSimilarAuthors mock 返回硬编码 user-3004/user-3005（南风/北岛）|mock 作者家族与真实用户体系割裂|迁入 fixtures 统一管理|open|batch-3|
R4-00134|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|120-133|H|P2|mock 会话 userId "user-1001"（session 模块级可变状态，与 session.ts 的 "1" 并存）|同一 mock 用户存在两套 ID（"1" 与 "user-1001"），mock 身份语义分裂|统一为单一 mock 用户 ID|open|batch-3|
R4-00135|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|258-385|H|P2|mock 话题作者 ID 家族 u-1001~u-6002（学长小王/学生会长等）|mock 用户 ID 第四套体系（u-* 前缀），与其他 mock 家族完全割裂|统一 mock 用户 ID 体系|open|batch-3|
R4-00136|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|344-389|H|P3|mockSessions 使用 user-2001~user-2006 与 official-assistant/official-promoter 混合 ID|mock 会话对端 ID 家族与 likes mock 重叠但语义不同，演示数据易混淆|统一 mock 用户体系|open|batch-4|
R4-00137|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|620-621|H|P3|官方号 code 硬编码数组 ["official-assistant","official-promoter"]（real 模式逐个拉取消息流）|官方号列表写死两份，后端新增官方号需发版|改为从 /official-accounts 响应动态生成|open|batch-4|
R4-00138|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|271-277|H|P3|buildLocalPreview 硬编码「[活动] 」前缀与「[活动] 活动卡片」兜底|绕过 i18n 的文案前缀|改走 i18n 模板|open|batch-4|
R4-00139|d:\6\恋爱小程序\apps\client\src\components\discover\FilterDrawer.vue|91-121|H|P3|省/市联动数据表硬编码 31 省市（如 "广东": ["广州","深圳",...]）|城市数据随代码维护，与后端配置/行政区划更新脱节|由后端 /config/filter-options 下发|open|batch-4|
R4-00140|d:\6\恋爱小程序\apps\client\src\components\discover\CardDetailOverlay.vue|245|H|P3|年龄兜底硬编码 "22"（headline 正则未命中时返回 "22"）|真实资料缺失时展示虚假年龄|改为 "--" 或由后端补全|open|batch-4|
R4-00141|d:\6\恋爱小程序\apps\client\src\services\sentry.ts|455|H|P3|直接读存储键字面量 "token"（未用 constants/app.ts 的 STORAGE_KEYS.AUTH_TOKEN）|存储键分散，改名不同步时上报通道静默失效|引用 STORAGE_KEYS|open|batch-4|
R4-00142|d:\6\恋爱小程序\apps\client\src\services\video-call.ts|178-181|H|P3|startCall 默认参数 callerId=1（mock 分支使用）|mock 发起方身份魔法数字，与真实 userId 体系割裂|从 session 获取|open|batch-4|
R4-00143|d:\6\恋爱小程序\apps\client\src\services\video-call.ts|205|H|P3|mock signalingUrl 硬编码 "wss://mock.example.com/signaling"|mock 地址指向不存在的域名，联调误导|改为可配置或本地占位|open|batch-4|
R4-00144|d:\6\恋爱小程序\apps\client\src\services\http.ts|442|H|P3|401 跳转 toast 硬编码「登录已过期，请重新登录」（656/676 重复出现）|绕过 i18n，en 语言显示中文|抽公共文案常量走 i18n|open|batch-4|
R4-00145|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|6|H|P3|aria-label 兜底硬编码「图片」（alt || '图片'）|无障碍文案绕过 i18n|改走 t()|
R4-00146|d:\6\恋爱小程序\apps\client\src\components\discover\CardDetailOverlay.vue|226|F|P2|兴趣圈成员数用 hash 伪造：members = 60 + (userId.charCodeAt(0) + idx*31) % 240|详情页展示的圈子人数为随机伪造值，与真实圈子数据脱节，误导用户|由后端圈子接口下发真实成员数|open|batch-2|
R4-00147|d:\6\恋爱小程序\apps\client\src\components\discover\CardDetailOverlay.vue|249-252|F|P2|匹配度分数前端伪造：Math.min(98, 80 + commonCircleCount*5)|匹配度非后端计算值，UI 展示的数字与推荐排序依据不一致|后端下发 matchScore 字段|open|batch-2|
R4-00148|d:\6\恋爱小程序\apps\client\src\services\env.ts|4|T|P2|@deprecated 历史 env 实现与 src/config/env.ts 双实现并存，仍被 utils/media.ts、stores/*、pages/* 大量引用|双环境配置真相源，修改一处另一处不同步导致行为漂移（如超时/回退逻辑）|完成迁移后删除 services/env.ts|open|batch-3|
R4-00149|d:\6\恋爱小程序\apps\client\src\config\env.ts|152-156|T|P1|注释称「不再回退到 http://localhost」，但生产环境未配置 VITE_API_BASE_URL 时仍 return "https://localhost:8080/api"（console.error 后静默回退）|生产缺配置时线上请求全部打向 localhost，且因仅 console.error 不抛错难以发现（与 services/env.ts 的 throw 策略不一致）|删除回退改为显式抛错（对齐 services/env.ts）|open|batch-1|
R4-00150|d:\6\恋爱小程序\apps\client\src\services\http.ts|172-189|T|P3|getRefreshToken 导出但全仓库零调用（setRefreshToken 仅写入从未读取——刷新流程改用 Authorization 头）|refreshToken 存储为写死数据，登录时写入的 refreshToken 永不消费，误导维护者|删除 getRefreshToken/setRefreshToken 或真正接入 refresh 链路|open|batch-4|
R4-00151|d:\6\恋爱小程序\apps\client\src\services\api.ts|920-924|T|P3|CheckInStatusResponse 声明 checkedIn 字段与后端契约 checkedInToday 不符，且 getCheckInStatus 无任何调用方（checkin store 直接 request）|错误契约类型的死代码，后续误用将静默丢字段|删除或修正为 BackendCheckInStatusView|open|batch-4|
R4-00152|d:\6\恋爱小程序\apps\client\src\services\api.ts|358-364|T|P2|getIcebreakers real 分支无对端端点可用，固定返回 { items: [] } 空列表|私信场景破冰话题在 real 模式永久为空（注释承认是 P0-06 妥协），功能降级无提示|后端补按 peerUserId 的破冰端点|open|batch-2|
R4-00153|d:\6\恋爱小程序\apps\client\src\services\api.ts|671-676|T|P3|uploadAvatar mock 分支复用 mockFixtures.uploadProfileBackground（返回背景图语义）|mock 头像返回的 URL 语义错误（背景图 mock 地址），走查时头像展示与上传结果不符|新增 uploadAvatar mock 实现|open|batch-4|
R4-00154|d:\6\恋爱小程序\apps\client\src\services\api.ts|476-490|T|P3|simulateError（POST /_debug/errors/{status}）为 dev 调试端点，仍保留在 clientApi 生产面（仅 isDev 短路）|dev 工具混入业务 API 面，后续收敛需从 clientApi 移除|移入独立 dev 模块|open|batch-4|
R4-00155|d:\6\恋爱小程序\apps\client\src\stores\checkin.ts|175-218|T|P3|自带一份 withTimeout 实现（与 services/http.ts 导出重复，签名差异：第三参为文案字符串）|同一超时语义两处实现，修复/演进需同步两处|统一为 services/http.ts withTimeout 并迁移错误文案|open|batch-4|
R4-00156|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|504-509|T|P3|messages store 再次自带 withTimeout 重复实现（第三处）|三处 withTimeout 并存（http/checkin/messages），超时语义漂移风险|统一收敛到 services/http.ts|open|batch-4|
R4-00157|d:\6\恋爱小程序\apps\client\src\stores\checkin.ts|554-556|T|P3|dispose() 注释 TODO(dispose-接线)：pages/home、daily-question、discover、shop 均未调用|页面卸载后签到动画定时器可能修改已卸载 store 状态|在页面 onUnload 接线 dispose|open|batch-4|
R4-00158|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\storage.ts|129-132|T|P3|dispose() 注释 TODO(dispose-接线)：discover/history/home/profile 页面未调用|模块级定时器/请求控制器在页面切换时未清理|页面 onUnload 接线 dispose|open|batch-4|
R4-00159|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|1086-1089|T|P3|dispose() 注释 TODO(dispose-接线)：village 各页未调用|评论防抖定时器/点赞 in-flight 集合在页面卸载后残留|页面 onUnload 接线 dispose|open|batch-4|
R4-00160|d:\6\恋爱小程序\apps\client\src\stores\session.ts|444-445|T|P3|logout 注释称「先清本地 token，再异步通知后端」，实际 api.ts logout 是先请求后端（携带 token）再 finally 清理|注释与实现顺序矛盾，误导维护者调整时序引入安全问题|修正注释|open|batch-4|
R4-00161|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|1-1731|T|P3|700+ 行 mock 数据/逻辑随 api.ts 静态 import 进生产产物（非动态加载）|mock 字节码进生产包，增大体积且 mock 文案/ID 暴露在产物中|构建期摇树或动态 import 隔离|open|batch-4|
R4-00162|d:\6\恋爱小程序\apps\client\src\services\generated\api-types-supplement.ts|1-508|T|P3|508 行手写补充类型（token/refreshToken/vipStatus/InteractionEventView 新旧字段别名并存）与 OpenAPI 生成类型混放|契约漂移：生成规范未更新，手写类型成为第二真相源|补充 OpenAPI 后移除本文件|open|batch-4|
R4-00163|d:\6\恋爱小程序\docs\openapi\recommendations.yaml|76-201|T|P2|openapi 仍记录 /recommendations/cards 旧契约，client 实际使用 /recommendations、/recommendations/quota、/recommendations/activities、/recommendations/history（后端 RecommendationController 均存在，ageMin/ageMax 亦未入文档）|契约基准失效，按 openapi 联调/生成类型必然失配|重生成 openapi 对齐真实端点|open|batch-3|
R4-00164|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1193|B|P1|loadInteractionEvents 默认 page=1，后端 InteractionEventController 分页为 0 基（page=0 首页），url 拼 page=1&size=20|互动事件列表首屏跳过最新 20 条（展示第 21~40 条），新事件永不显示|改为 page=0 起始或 page-1 换算|open|batch-2|
R4-00165|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1014|B|P3|markNotificationRead 失败 catch (_e) 完全静默（含超时）|已读状态丢失无任何提示，用户以为已读|至少 console.warn 或返回失败|open|batch-4|
R4-00166|d:\6\恋爱小程序\apps\client\src\stores\session.ts|505-508|B|P1|bootstrap 检测到 /auth/me 返回 loggedIn=false 且本地有 token 时，clearTokens 后自动以 loginAsGuest 体验账号重登|真实生产环境 token 过期时用户会话被静默替换为全局共享的 guest 账号（后端固定体验账号），不同用户数据互相污染（私信/点赞/解锁记录串号）|仅 dev/mock 允许自动 guest 重登，real 模式改为跳登录页|open|batch-1|
R4-00167|d:\6\恋爱小程序\apps\client\src\stores\session.ts|641-666|B|P1|bindSchool real 分支调用 saveCampusProfile 时 city/department 传空串，后端 CampusProfileRequest 标注 @NotBlank → 恒 400|真实模式学校绑定必然失败（返回 false），任务 C「学校一次性绑定」real 下不可用|city/department 取用户真实资料或改后端为可空|open|batch-2|
R4-00168|d:\6\恋爱小程序\apps\client\src\services\http.ts|232-245|B|P2|幂等键拦截器每次请求生成全新 key（idem-${Date.now()}-${random}），注释自称「按 key 去重」|双击/重试产生的不同幂等键无法被后端 @Idempotent 去重，写操作重复提交防护失效（仅满足头存在性）|按业务语义生成稳定 key（如按钮级）或由调用方显式传 key|open|batch-2|
R4-00169|d:\6\恋爱小程序\apps\client\src\services\http.ts|868-906|B|P2|withTimeout 超时分支 reject 后不调用 cleanup()：外部 signal 的 onExternalAbort 监听器未移除|同一 AbortSignal 复用（页面级 signal）时监听器累积泄漏，settle 后 abort 仍触发无谓 reject|超时分支同样移除监听器|open|batch-3|
R4-00170|d:\6\恋爱小程序\apps\client\src\services\http.ts|793|B|P3|addBreadcrumb 恒记录 status: 200（注释承认多数接口成功码）|Sentry breadcrumb 状态码失真，HTTP 错误聚合不可信|透传真实状态码|open|batch-4|
R4-00171|d:\6\恋爱小程序\apps\client\src\stores\coins.ts|112-146|B|P0|扣费金额与 orderId 全部客户端自定（UNLOCK_COST_YUAN 5/3/3/2 元），后端 /wallet/deduct 仅校验 amountCents>0 与 relatedType 白名单，无定价校验|客户端可构造 amountCents=1 + 白名单 relatedType 任意解锁，资金链路被 1 分钱绕过（定价硬编码前端），资金风险|后端按 relatedType 服务端定价，客户端仅传场景与 targetId|open|batch-1|
R4-00172|d:\6\恋爱小程序\apps\client\src\stores\coins.ts|43-48|H|P2|解锁定价 UNLOCK_COST_YUAN 硬编码前端（MESSAGE 5/VISITORS 3/LIKES 3/WHISPER 2 元）|调价需发版；且与后端无契约绑定（见 spend 条目）|后端下发定价配置|open|batch-2|
R4-00173|d:\6\恋爱小程序\apps\client\src\stores\vip.ts|93-99|B|P1|isDevVipSimulated 无 isDev 守卫：读取存储键 "campus-love:dev-vip-sim"==="1" 即视为 VIP|生产环境任意用户可本地写入该键免费获得 VIP 身份（会员权益旁路），dev 开关随正式包生效|加 isDev 守卫或整体移除该模拟开关|open|batch-1|
R4-00174|d:\6\恋爱小程序\apps\client\src\stores\vip.ts|106-132|H|P2|VIP 套餐与价格硬编码（18/28、48/84、128/336 元）且无支付流程（enableAutoRenew 仅 POST 状态）|定价无运营配置源；「购买」无真实支付闭环，商业化资金链路断裂|接支付 SDK 并后端下发套餐|open|batch-2|
R4-00175|d:\6\恋爱小程序\apps\client\src\services\websocket\index.ts|793-823|B|P1|setupUserSubscriptions 仅订阅 /user/queue/{messages,signals,notifications}，后端实际推送 6 类队列（另含 queue/matches、queue/temp、queue/checkin，见 MatchRecorder/TempChatSessionService/CheckInEventConsumer）|匹配成功、临时会话新消息、签到事件实时推送全部丢失，用户必须手动刷新才能看到匹配与匿名会话消息|补订 /user/queue/matches 与 /user/queue/temp（dispatchToStore 同步扩展）|open|batch-2|
R4-00176|d:\6\恋爱小程序\apps\client\src\stores\checkin.ts|449|B|P2|checkInDate 用 new Date().toISOString().split("T")[0]（UTC 日期），与 api.ts localDateKey 注释「toISOString 凌晨得到错误日期」自相矛盾|北京时间 00:00-08:00 签到时展示的签到日期为前一天|改用本地日期格式化（复用 localDateKey）|open|batch-3|
R4-00177|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\swipe.ts|127-151|B|P2|右滑 300ms 防抖（swipeRight）而左滑不防抖：快速「右滑 A→左滑 B」时 A 的 like 延迟 300ms 后对已移除卡片执行，报「卡片不存在」；连续右滑只执行最后一次，前次右滑被静默丢弃|快速滑动场景下喜欢操作丢失或误报错误，用户体验受损|防抖窗口内快照卡片或移除防抖改为幂等队列|open|batch-3|
R4-00178|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|781-793|B|P2|createCampusTopic real 分支请求体仅 {category,title,content}，UI 的 isAnonymous 匿名选项未透传（后端 CreateCampusTopicRequest 亦无该字段）|real 模式「匿名发布」静默失效——用户勾选匿名仍以真名发布，隐私承诺落空|后端补 isAnonymous 字段并透传|open|batch-2|
R4-00179|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|853-859|B|P2|replyToCampusTopic real 分支请求体仅 {content}，isAnonymous 未透传（后端 CreateCampusReplyRequest 亦无该字段）|匿名回复在 real 模式静默失效|后端补字段并透传|open|batch-2|
R4-00180|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|692-700|B|P2|createTopic real 分支请求体仅 {title,content,images}，Task B5 的 tags/favorite 参数被静默丢弃（mock 分支有）|发帖附带的标签/喜爱标记在 real 模式丢失，功能前后端不一致|后端 CreateTopicRequest 补 tags/favorite 并透传|open|batch-2|
R4-00181|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|526-532|B|P3|joinCircle/leaveCircle real 分支发送 data:{userId} 请求体，后端 CircleController join/leave 无请求体（userId 从 JWT 取）|多余请求体字段污染契约（当前被忽略，若后端开 FAIL_ON_UNKNOWN 即 400）|删除 body|open|batch-4|
R4-00182|d:\6\恋爱小程序\apps\client\src\stores\activity.ts|268-289|B|P3|enrollActivity real 分支仅同步 enrollmentCount，enrollCount 兼容别名未更新|列表 UI（消费 enrollCount）报名后人数显示陈旧|两字段同步更新（对齐 mock 分支）|open|batch-4|
R4-00183|d:\6\恋爱小程序\apps\client\src\stores\profile.ts|680-709|B|P2|setAllowSameSchoolRecommend/setReceiveSameSchoolInfo 仅本地 storage 持久化，注释声称「真实环境同步后端接口」但 real 无任何 API 调用|隐私开关在 real 模式不落库：换设备/重装后丢失，且后端推荐逻辑不感知该偏好|接入后端偏好接口|open|batch-2|
R4-00184|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1080-1094|B|P3|setSessionMuted/markSessionUnread/markSessionRead 仅本地改状态，无后端同步|免打扰/标未读在刷新或换端后全部还原，红点语义不持久|后端会话元数据接口同步|open|batch-4|
R4-00185|d:\6\恋爱小程序\apps\client\src\services\auth.ts|117-153|B|P3|微信登录 state CSRF 防护为「本地生成→本地存储→本地比对」，无服务端参与，校验恒通过|防 CSRF 声明无实际防护效果（真实防护需服务端回传校验），误导读入|移除伪防护或与服务端握手校验|open|batch-4|
R4-00186|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|1469-1545|S|P3|mock 上传返回 mock:// 协议 URL（注释自认「不会被 <image> 真实加载」）|演示模式下上传后的图片不可见，验收链路观感断裂|返回 static 资源路径|open|batch-4|
R4-00187|d:\6\恋爱小程序\apps\client\src\stores\schedule.ts|52-116|F|P2|课表 store 全部为本地 mock（3 课程+2 活动+1 自定义），无任何后端读取/写入（/profile/schedule 契约未接入本 store）|「我的课表」功能为假功能：保存的 ScheduleProfile 与课表页数据互不相通，real 模式展示的永远是演示课表|接入 /profile/schedule 读写|open|batch-2|
R4-00188|d:\6\恋爱小程序\apps\client\src\stores\campus-wall.ts|25-80|F|P2|校园墙 store 纯本地 mock 数组（无任何 API 调用），loading 从未置 true|校园墙发帖/点赞/关注全部内存态，刷新即失，real 模式无数据源|接入村口 posts 或独立墙接口|open|batch-2|
R4-00189|d:\6\恋爱小程序\apps\client\src\stores\social-progress.ts|59-66|H|P3|TIER_META 六层升温 label/desc 硬编码中文（「发现心动」「表达喜欢」等）|绕过 i18n；且与后端下发文案无关联|走 i18n key|open|batch-4|
R4-00190|d:\6\恋爱小程序\apps\client\src\stores\feedback.ts|29|H|P3|load/submitIssue/submitSuggestion/submitActivityProposal 兜底文案硬编码中文（「加载反馈列表失败」等 4 处）|绕过 i18n，en 语言下显示中文|统一 t("storeErrors.feedback.*")|open|batch-4|
R4-00191|d:\6\恋爱小程序\apps\client\src\stores\discover\index.ts|144-146|H|P3|超级账号剩余次数魔法数字 999（remainingCount 直返 999）|与 isSuperTestAccount 硬编码 userId 联动，dev 旁路逻辑散落 getter|移入 feature flag 常量|open|batch-4|
R4-00192|d:\6\恋爱小程序\apps\client\src\stores\chat\higher-order.ts|44|H|P3|withErrorHandling errorPrefix 硬编码中文（「聊天页加载」「聊天详情加载」「会话置顶状态更新」）|非 Error 异常时错误文案中文硬编码|改走 i18n|open|batch-4|
R4-00193|d:\6\恋爱小程序\apps\client\src\stores\vip-auto-renew.ts|1-223|D|P3|vip-auto-renew store 与 vip.ts 内自动续费逻辑（同端点 /vip/auto-renew*）重复实现两套|同一功能双 store 维护，行为可能漂移|合并为单一 store|open|batch-4|
R4-00194|d:\6\恋爱小程序\apps\client\src\stores\session.ts|185-216|D|P2|profileFieldStatus 用 profileCompleted 代理 avatar/gender/birthday/major/interestTags/bio 全部字段（注释承认是代理）|字段级完善状态失真：头像未上传但资料保存后所有字段显示已完成，完善度计算 100% 虚高|后端 UserSession 下发字段级状态|open|batch-3|
R4-00195|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|924-937|B|P3|unlockUser 幂等键 unlock-{type}-{userId} 与 coins.spend 的 orderId UNLOCK-{scene}-{targetId} 两套幂等体系并存，均直调不同端点（/wallet/unlock 与 /wallet/deduct）|同一解锁行为存在两条扣费链路，重复解锁/双扣风险难排查|统一为单一解锁入口|open|batch-3|
