R4-00606|d:\6\恋爱小程序\apps\client\src\services\sentry.ts|280|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00607|d:\6\恋爱小程序\apps\client\src\services\sentry.ts|335|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00608|d:\6\恋爱小程序\apps\client\src\services\sentry.ts|363|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00609|d:\6\恋爱小程序\apps\client\src\pages\campus\certification.vue|88|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00610|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|35|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00611|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1027|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00612|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1040|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00613|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|1238|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00614|d:\6\恋爱小程序\apps\client\src\pages\likes\index.vue|295|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00615|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|327|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00616|d:\6\恋爱小程序\apps\client\src\pages\village\post.vue|464|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00617|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|1166|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00618|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|1170|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00619|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|225|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00620|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|243|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00621|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|253|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00622|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|262|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00623|d:\6\恋爱小程序\apps\client\src\pages\village\index.vue|271|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00624|d:\6\恋爱小程序\apps\client\src\components\common\ShareCard.vue|147|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00625|d:\6\恋爱小程序\apps\client\src\components\common\ShareCard.vue|213|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00626|d:\6\恋爱小程序\apps\client\src\stores\home.ts|75|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00627|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|329|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00628|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|343|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00629|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|395|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00630|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|470|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00631|d:\6\恋爱小程序\apps\client\src\pages\home\index.vue|302|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00632|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|129|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00633|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|140|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00634|d:\6\恋爱小程序\apps\client\src\stores\feedback.ts|30|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00635|d:\6\恋爱小程序\apps\client\src\stores\feedback.ts|49|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00636|d:\6\恋爱小程序\apps\client\src\stores\feedback.ts|69|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00637|d:\6\恋爱小程序\apps\client\src\stores\feedback.ts|89|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00638|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|97|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00639|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|109|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00640|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|129|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00641|d:\6\恋爱小程序\apps\client\src\pages\shop\index.vue|106|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00642|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|195|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00643|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|328|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00644|d:\6\恋爱小程序\apps\client\src\pages\feedback\history.vue|111|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00645|d:\6\恋爱小程序\apps\client\src\stores\discover\utils.ts|197|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00646|d:\6\恋爱小程序\apps\client\src\pages\chat\video-call.vue|248|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00647|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|303|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00648|d:\6\恋爱小程序\apps\client\src\stores\discover\constants.ts|140|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00649|d:\6\恋爱小程序\apps\client\src\pages\discover\index.vue|185|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00650|d:\6\恋爱小程序\apps\client\src\pages\discover\index.vue|215|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00651|d:\6\恋爱小程序\apps\client\src\pages\discover\index.vue|233|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00652|d:\6\恋爱小程序\apps\client\src\components\chat\VoiceRecorder.vue|156|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00653|d:\6\恋爱小程序\apps\client\src\pages\login\index.vue|247|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00654|d:\6\恋爱小程序\apps\client\src\pages\login\index.vue|291|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00655|d:\6\恋爱小程序\apps\client\src\pages\login\index.vue|425|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00656|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1001|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00657|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1218|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00658|d:\6\恋爱小程序\apps\client\src\pages\profile\index.vue|1221|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00659|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\swipe.ts|347|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00660|d:\6\恋爱小程序\apps\client\src\services\api.ts|480|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00661|d:\6\恋爱小程序\apps\client\src\services\api.ts|594|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00662|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\storage.ts|93|T|P2|生产代码直接输出 console.error（错误日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00663|d:\6\恋爱小程序\apps\client\src\services\env.ts|157|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00664|d:\6\恋爱小程序\apps\client\src\services\env.ts|183|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00665|d:\6\恋爱小程序\apps\client\src\stores\discover\actions\filter.ts|175|T|P3|生产代码直接输出 console.warn（诊断日志），无环境开关/分级|小程序生产包保留调试日志，泄露内部流程信息且无日志分级/开关|收敛为统一 logger（环境开关/级别过滤），错误路径转用户可见反馈|open|batch-4|
R4-00966|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|178|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00967|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|184|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00968|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|200|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00969|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|205|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00970|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|258|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00971|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|149|H|P3|魔法数字：setTimeout 裸数字 400ms（跳转延迟）（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00972|d:\6\恋爱小程序\apps\client\src\pages\discover\index.vue|122|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00973|d:\6\恋爱小程序\apps\client\src\pages\home\index.vue|297|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00974|d:\6\恋爱小程序\apps\client\src\pages\home\index.vue|306|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00975|d:\6\恋爱小程序\apps\client\src\pages\home\index.vue|400|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00976|d:\6\恋爱小程序\apps\client\src\pages\love-center\consulting.vue|43|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00977|d:\6\恋爱小程序\apps\client\src\pages\love-center\mbti.vue|90|H|P3|魔法数字：showToast duration 裸数字 2500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00978|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|120|H|P3|魔法数字：showToast duration 裸数字 1200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00979|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|132|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00980|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|154|H|P3|魔法数字：showToast duration 裸数字 1200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00981|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|166|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00982|d:\6\恋爱小程序\apps\client\src\pages\settings\index.vue|239|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00983|d:\6\恋爱小程序\apps\client\src\pages\shop\index.vue|110|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00984|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|97|H|P3|魔法数字：showToast duration 裸数字 1200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00985|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|112|H|P3|魔法数字：showToast duration 裸数字 1200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00986|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|119|H|P3|魔法数字：showToast duration 裸数字 1000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00987|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|160|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00988|d:\6\恋爱小程序\apps\client\src\pages\verification\index.vue|186|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00989|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|53|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00990|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|119|H|P3|魔法数字：setTimeout 裸数字 600ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00991|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|1159|H|P3|魔法数字：showToast duration 裸数字 3000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00992|d:\6\恋爱小程序\apps\client\src\stores\video-call.ts|334|H|P3|魔法数字：showToast duration 裸数字 540ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00993|d:\6\恋爱小程序\apps\client\src\components\common\Ripple.vue|25|H|P3|魔法数字：动画 duration 裸数字 200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00994|d:\6\恋爱小程序\apps\client\src\components\layout\AppShell.vue|154|H|P3|魔法数字：showToast duration 裸数字 200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00995|d:\6\恋爱小程序\apps\client\src\components\discover\CardDetailOverlay.vue|455|H|P3|魔法数字：setTimeout 裸数字 500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00996|d:\6\恋爱小程序\apps\client\src\components\discover\CardDetailOverlay.vue|526|H|P3|魔法数字：setTimeout 裸数字 360ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00997|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|553|H|P3|魔法数字：setTimeout 裸数字 500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00998|d:\6\恋爱小程序\apps\client\src\components\village\HotTopicsSection.vue|77|H|P3|魔法数字：setTimeout 裸数字 300ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-00999|d:\6\恋爱小程序\apps\client\src\components\chat\VoiceRecorder.vue|137|H|P3|魔法数字：setInterval 裸数字 1000ms（录音计时 tick）（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01000|d:\6\恋爱小程序\apps\client\src\composables\useNetworkStatus.ts|45|H|P3|魔法数字：showToast duration 裸数字 1500ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01001|d:\6\恋爱小程序\apps\client\src\composables\useNetworkStatus.ts|52|H|P3|魔法数字：showToast duration 裸数字 2000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01002|d:\6\恋爱小程序\apps\client\src\pages\vip\index.vue|176|H|P3|魔法数字：mock 支付 setTimeout 裸数字 1200ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
