R4-00713|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|645|H|P2|硬编码 mock 用户/会话 ID user-2006（mockHeartSignals signal-2 fromUserId 硬编码 mock 用户 ID）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00714|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|666|H|P2|硬编码 mock 用户/会话 ID user-3001（mockAuthors 数组 mock 用户对象（小鹿））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00715|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|674|H|P2|硬编码 mock 用户/会话 ID user-3002（mockAuthors 数组 mock 用户对象（阿泽））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00716|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|682|H|P2|硬编码 mock 用户/会话 ID user-3003（mockAuthors 数组 mock 用户对象（橙子））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00717|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|690|H|P2|硬编码 mock 用户/会话 ID user-3004（mockAuthors 数组 mock 用户对象（南风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00718|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|698|H|P2|硬编码 mock 用户/会话 ID user-3005（mockAuthors 数组 mock 用户对象（北岛））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00719|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|706|H|P2|硬编码 mock 用户/会话 ID user-3006（mockAuthors 数组 mock 用户对象（苏晴））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00720|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|714|H|P2|硬编码 mock 用户/会话 ID user-3007（mockAuthors 数组 mock 用户对象（周沐））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00721|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|722|H|P2|硬编码 mock 用户/会话 ID user-3008（mockAuthors 数组 mock 用户对象（许诺））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00722|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|730|H|P2|硬编码 mock 用户/会话 ID user-3009（mockAuthors 数组 mock 用户对象（林安））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00723|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|738|H|P2|硬编码 mock 用户/会话 ID user-3010（mockAuthors 数组 mock 用户对象（叶青））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00724|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|746|H|P2|硬编码 mock 用户/会话 ID user-3011（mockAuthors 数组 mock 用户对象（夏言））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00725|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|754|H|P2|硬编码 mock 用户/会话 ID user-3012（mockAuthors 数组 mock 用户对象（顾北））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00726|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|762|H|P2|硬编码 mock 用户/会话 ID user-3013（mockAuthors 数组 mock 用户对象（沈念））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00727|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|770|H|P2|硬编码 mock 用户/会话 ID user-3014（mockAuthors 数组 mock 用户对象（白鹭））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00728|d:\6\恋爱小程序\apps\client\src\stores\village\utils.ts|778|H|P2|硬编码 mock 用户/会话 ID user-3015（mockAuthors 数组 mock 用户对象（季风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00729|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|320|H|P2|硬编码 mock 用户/会话 ID user-3011（mock 帖子作者对象（晨光））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00730|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|330|H|P2|硬编码 mock 用户/会话 ID user-3012（mock 帖子作者对象（晚风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00731|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|340|H|P2|硬编码 mock 用户/会话 ID user-3013（mock 帖子作者对象（小北））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00732|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|352|H|P2|硬编码 mock 用户/会话 ID user-3001（mock 帖子作者对象（小鹿））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00733|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|362|H|P2|硬编码 mock 用户/会话 ID user-3002（mock 帖子作者对象（阿泽））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00734|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|372|H|P2|硬编码 mock 用户/会话 ID user-3003（mock 帖子作者对象（橙子））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00735|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|384|H|P2|硬编码 mock 用户/会话 ID user-3004（mock 帖子作者对象（南风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00736|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|398|H|P2|硬编码 mock 用户/会话 ID user-3001（mock 帖子详情作者对象（小鹿））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00737|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|409|H|P2|硬编码 mock 用户/会话 ID user-3002（mock 帖子详情作者对象（阿泽））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00738|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|416|H|P2|硬编码 mock 用户/会话 ID user-3003（mock 帖子详情作者对象（橙子））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00739|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|423|H|P2|硬编码 mock 用户/会话 ID user-3004（mock 帖子详情作者对象（南风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00740|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|1036|H|P2|硬编码 mock 用户/会话 ID user-3004（similarAuthors mock 用户对象（南风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00741|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|1046|H|P2|硬编码 mock 用户/会话 ID user-3005（similarAuthors mock 用户对象（北岛））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00742|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|207|H|P2|硬编码 mock 用户/会话 ID 1001（标签帖 mock 作者 userId（星野））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00743|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|215|H|P2|硬编码 mock 用户/会话 ID 1002（标签帖 mock 作者 userId（阿泽））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00744|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|223|H|P2|硬编码 mock 用户/会话 ID 1003（标签帖 mock 作者 userId（橙子））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00745|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|231|H|P2|硬编码 mock 用户/会话 ID 1004（标签帖 mock 作者 userId（北岛））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00746|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|239|H|P2|硬编码 mock 用户/会话 ID 1005（标签帖 mock 作者 userId（南风））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00747|d:\6\恋爱小程序\apps\client\src\pages\village\tag-posts.vue|247|H|P2|硬编码 mock 用户/会话 ID 1006（标签帖 mock 作者 userId（小鹿））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00748|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|345|H|P2|硬编码 mock 用户/会话 ID user-2001（mockSessions 会话 session-private-1 partnerId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00749|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|351|H|P2|硬编码 mock 用户/会话 ID user-2002（mockSessions 会话 session-private-2 partnerId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00750|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|365|H|P2|硬编码 mock 用户/会话 ID user-2006（mockSessions 会话 session-private-4 partnerId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00751|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|371|H|P2|硬编码 mock 用户/会话 ID user-2004（mockSessions 临时匿名会话 session-temp-1 partnerId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00752|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|377|H|P2|硬编码 mock 用户/会话 ID user-2005（mockSessions 会话 session-private-3 partnerId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00753|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|419|H|P2|硬编码 mock 用户/会话 ID user-2003（mockHeartSignals signal-1 fromUserId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00754|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|454|H|P2|硬编码 mock 用户/会话 ID user-2003（mock 通知 notif-4 triggerUserId（苏晴关注了你））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00755|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|455|H|P2|硬编码 mock 用户/会话 ID user-2003（mock 通知 actionUrl 内嵌 userId=user-2003）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00756|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|461|H|P2|硬编码 mock 用户/会话 ID user-2001（mock 通知 notif-6 triggerUserId（林夕评论））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00757|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|468|H|P2|硬编码 mock 用户/会话 ID user-2002（mock 通知 notif-7 triggerUserId（顾北访问））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00758|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|469|H|P2|硬编码 mock 用户/会话 ID user-2002（mock 通知 actionUrl 内嵌 userId=user-2002）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00759|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|475|H|P2|硬编码 mock 用户/会话 ID user-4001（mock 通知 notif-8 triggerUserId（双向喜欢））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00760|d:\6\恋爱小程序\apps\client\src\stores\messages.ts|482|H|P2|硬编码 mock 用户/会话 ID user-4004（mock 通知 notif-9 triggerUserId（新的赞））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00761|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|121|H|P2|硬编码 mock 用户/会话 ID user-1001（mock session 未登录会话 userId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00762|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|550|H|P2|硬编码 mock 用户/会话 ID user-1001（mockLoggedInSession 登录会话 userId）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00763|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|162|H|P2|硬编码 mock 用户/会话 ID 4001（推荐人 mock 数据 id（数字体系））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00764|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|218|H|P2|硬编码 mock 用户/会话 ID 4002（推荐人 mock 数据 id）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00765|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|273|H|P2|硬编码 mock 用户/会话 ID 4003（推荐人 mock 数据 id）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00766|d:\6\恋爱小程序\apps\client\src\services\mocks\fixtures.ts|328|H|P2|硬编码 mock 用户/会话 ID 4004（推荐人 mock 数据 id）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00767|d:\6\恋爱小程序\apps\client\src\stores\chat\mock-data.ts|25|H|P2|硬编码 mock 用户/会话 ID mock-session-1（mockSession1 会话 id（recommendedPersonId=4001 见 26 行））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00768|d:\6\恋爱小程序\apps\client\src\stores\chat\mock-data.ts|26|H|P2|硬编码 mock 用户/会话 ID 4001（mockSession1 recommendedPersonId 数字体系 mock 用户 ID）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00769|d:\6\恋爱小程序\apps\client\src\stores\chat\mock-data.ts|95|H|P2|硬编码 mock 用户/会话 ID mock-session-2（mockSession2 会话 id（recommendedPersonId=4002 见 96 行））|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00770|d:\6\恋爱小程序\apps\client\src\stores\chat\mock-data.ts|96|H|P2|硬编码 mock 用户/会话 ID 4002（mockSession2 recommendedPersonId 数字体系 mock 用户 ID）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00771|d:\6\恋爱小程序\apps\client\src\stores\chat\mock-data.ts|184|H|P2|硬编码 mock 用户/会话 ID 4003（mock 推荐人 id 4003）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00772|d:\6\恋爱小程序\apps\client\src\stores\chat\mock-data.ts|192|H|P2|硬编码 mock 用户/会话 ID 4004（mock 推荐人 id 4004）|mock 身份可能泄漏到真实数据流，与真实用户体系割裂|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00773|d:\6\恋爱小程序\apps\client\src\stores\session.ts|25|H|P1|硬编码 mock 用户 ID 1（mockUserSession.userId 硬编码 '1'（mock 身份直通真实模式））|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00774|d:\6\恋爱小程序\apps\client\src\stores\session.ts|333|H|P1|硬编码 mock 用户 ID 100000（isSuperTestAccount 硬编码超级账号 userId=100000（种子 V2026.08.07.0004））|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00775|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|767|H|P1|硬编码 mock 用户 ID user-1001（发帖/评论 userId 回退硬编码 'user-1001'）|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00776|d:\6\恋爱小程序\apps\client\src\stores\campus.ts|830|H|P1|硬编码 mock 用户 ID user-1001（帖子作者 userId 回退硬编码 'user-1001'）|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00777|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|676|H|P1|硬编码 mock 用户 ID user-1001（话题作者 userId 回退硬编码 'user-1001'）|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00778|d:\6\恋爱小程序\apps\client\src\stores\circle.ts|828|H|P1|硬编码 mock 用户 ID user-1001（话题作者 userId 回退硬编码 'user-1001'）|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00779|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|352|H|P1|硬编码 mock 用户 ID user-1001（发帖作者 userId 回退硬编码 'user-1001'）|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00780|d:\6\恋爱小程序\apps\client\src\stores\village\index.ts|691|H|P1|硬编码 mock 用户 ID user-1001（帖子作者 userId 回退硬编码 'user-1001'）|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00781|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|638|H|P1|硬编码 mock 用户 ID user-1001（signal-1 toUserId=user-1001（模拟当前用户身份））|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00782|d:\6\恋爱小程序\apps\client\src\stores\likes.ts|648|H|P1|硬编码 mock 用户 ID user-1001（signal-2 toUserId=user-1001（模拟当前用户身份））|真实模式下仍可能读取 mock 身份，用户数据隔离失效|移入 mock 数据源并加 apiMode 守卫|open|batch-2|
R4-00783|d:\6\恋爱小程序\apps\client\src\components\common\HeartParticles.vue|159|H|P2|用户可见中文文案未走 i18n（aria-label 内联中文 '暂停/恢复粒子动画'，未走 i18n）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00784|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|6|H|P2|用户可见中文文案未走 i18n（aria-label 回退中文 '图片'，未走 i18n）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00785|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|170|H|P2|用户可见中文文案未走 i18n（template 中文文案 'DEV 开发者导航'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00786|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|180|H|P2|用户可见中文文案未走 i18n（template 中文文案 '开发者模式 - 仅用于测试，上线前删除'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00787|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|186|H|P2|用户可见中文文案未走 i18n（template 中文文案 '超级测试账号'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00788|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|194|H|P2|用户可见中文文案未走 i18n（template 内联中文 '已登录超级账号/一键登录超级测试账号'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00789|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|205|H|P2|用户可见中文文案未走 i18n（template 内联中文 '当前：会员身份（解锁全开）/普通用户身份'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00790|d:\6\恋爱小程序\apps\client\src\pages\dev\index.vue|206|H|P2|用户可见中文文案未走 i18n（template 中文文案 '点击切换 会员/普通 身份（模拟前端展示效果）'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00791|d:\6\恋爱小程序\apps\client\src\pages\login\index.vue|588|H|P2|用户可见中文文案未走 i18n（template 中文文案 '以演示者身份进入展示版'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00792|d:\6\恋爱小程序\apps\client\src\pages\login\index.vue|589|H|P2|用户可见中文文案未走 i18n（template 中文文案 '超级管理员模式 · 一键体验全部功能'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00793|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|202|H|P2|用户可见中文文案未走 i18n（template 中文文案 '全功能展示'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00794|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|203|H|P2|用户可见中文文案未走 i18n（template 中文文案 '超级管理员模式 · 所有功能已解锁'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00795|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|214|H|P2|用户可见中文文案未走 i18n（template 中文文案 '欢迎使用展示版'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00796|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|216|H|P2|用户可见中文文案未走 i18n（template 中文长文案（展示版说明段落））|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00797|d:\6\恋爱小程序\apps\client\src\pages\showcase\index.vue|231|H|P2|用户可见中文文案未走 i18n（template 中文文案 '{{ group.items.length }} 项'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00798|d:\6\恋爱小程序\apps\client\src\pages\village\detail.vue|812|H|P2|用户可见中文文案未走 i18n（template 中文文案 '回复 @{{ reply.replyTo }}：'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00799|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|179|H|P2|用户可见中文文案未走 i18n（template 中文文案 '赞 {{ item.post.likes }}'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00800|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|180|H|P2|用户可见中文文案未走 i18n（template 中文文案 '藏 {{ item.post.favorites }}'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00801|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|181|H|P2|用户可见中文文案未走 i18n（template 中文文案 '看 {{ item.post.views }}'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00802|d:\6\恋爱小程序\apps\client\src\pages\village\history.vue|182|H|P2|用户可见中文文案未走 i18n（template 中文文案 '评 {{ item.post.comments }}'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00803|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|304|H|P2|用户可见中文文案未走 i18n（template title 中文 '线下活动'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00804|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|305|H|P2|用户可见中文文案未走 i18n（template subtitle 中文（活动引导文案））|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00805|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|310|H|P2|用户可见中文文案未走 i18n（template 中文文案 '正在加载活动内容...'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00806|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|319|H|P2|用户可见中文文案未走 i18n（template 按钮中文 '重试'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00807|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|338|H|P2|用户可见中文文案未走 i18n（template 中文文案 '列表'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00808|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|345|H|P2|用户可见中文文案未走 i18n（template 中文文案 '日历'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00809|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|374|H|P2|用户可见中文文案未走 i18n（template 中文文案 '人已报名'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
R4-00810|d:\6\恋爱小程序\apps\client\src\subpackages\discover\activities\index.vue|399|H|P2|用户可见中文文案未走 i18n（template 内联中文 '已感兴趣/感兴趣'）|多语言/换肤场景文案无法翻译，en-US 下仍显示中文|抽为 i18n key（t() 渲染）|open|batch-2|
