R4-01421|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminCircleController.java|184|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("圈名长度不能超过 64 字")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01422|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminCircleController.java|189|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("该圈名已存在: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01423|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\MockAuthService.java|43|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("Token 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01424|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminDataScope.java|119|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("校区管理员无权操作其他校区的数据")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01425|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\RealInteractionEventService.java|59|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 和 triggerUserId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01426|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\RealInteractionEventService.java|94|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01427|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\RealInteractionEventService.java|119|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01428|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\RealInteractionEventService.java|135|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("eventId 和 userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01429|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\RealInteractionEventService.java|140|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("互动事件不存在或不属于该用户: eventId=")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01430|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\RealInteractionEventService.java|157|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01431|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|108|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01432|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|112|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("语音文件不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01433|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|136|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("不支持的语音 MIME 类型：")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01434|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|153|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("语音存储路径异常，已拒绝")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01435|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|172|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("语音上传失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01436|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|176|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("语音上传失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01437|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|228|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("无权删除该语音文件")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01438|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|238|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("删除语音文件失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01439|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageService.java|242|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("删除语音文件失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01440|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VoiceMessageController.java|141|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("URL 包含非法字符（反斜杠）")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01441|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|79|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("发起方用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01442|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|82|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("接收方用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01443|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|85|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("不能与自己进行视频通话")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01444|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|89|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("发起方用户不存在")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01445|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|92|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("接收方用户不存在")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01446|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|127|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("视频通话发起失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01447|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|151|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("通话房间 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01448|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|154|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("操作用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01449|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|162|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("无权操作此通话")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01450|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|168|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("通话已结束，无需重复操作")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01451|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|214|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("视频通话结束失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01452|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|230|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01453|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\VideoCallService.java|243|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("查询通话记录失败，请稍后重试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01454|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\UserPreferenceCalculator.java|119|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01455|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\UserPreferenceCalculator.java|122|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("偏好数据不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01456|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\UserPreferenceCalculator.java|125|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("推荐时间偏好(preferredTime)不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01457|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\UserPreferenceCalculator.java|128|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("推荐范围(scope)不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01458|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\UserPreferenceCalculator.java|156|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("保存推荐偏好失败，用户ID: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01459|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatMessageService.java|77|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("当前用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01460|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatMessageService.java|222|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("当前用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01461|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatCleanupService.java|168|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("当前用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01462|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatCleanupService.java|266|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("非法操作方: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01463|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatSessionService.java|142|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("无法解析推荐人信息: recommendedPersonId=")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01464|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatSessionService.java|335|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("会话 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01465|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatSessionService.java|376|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("当前用户 ID 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01466|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatSessionService.java|517|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("心动信号无效或已过期: signalId=")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01467|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\chat\TempChatSessionService.java|522|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("心动信号无效或已过期: signalId=")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01468|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RecommendationController.java|186|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("heightMin 不能大于 heightMax")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01469|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RecommendationController.java|190|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("ageMin 必须在 ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01470|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RecommendationController.java|193|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("ageMax 必须在 ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01471|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RecommendationController.java|196|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("ageMin 不能大于 ageMax")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01472|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\PasswordEncoderConfig.java|82|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("rawPassword 不能为 null")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01473|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|100|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("暂无每日一问记录，请稍后再试")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01474|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|147|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("您已经回答过该问题，不能重复回答")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01475|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|191|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("请先回答问题才能查看其他人的回答")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01476|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|196|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("问题不存在: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01477|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|206|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01478|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|261|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01479|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|351|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("authorId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01480|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|354|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("标题不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01481|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|357|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("内容不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01482|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|427|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("authorId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01483|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|430|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("回复内容不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01484|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealCircleService.java|438|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("回复内容不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01485|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\ContentFilterController.java|49|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("content 长度不能超过 ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01486|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealActivityService.java|128|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("活动已结束，无法报名")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01487|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\MockRecommendationService.java|448|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("userId 不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01488|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\MockRecommendationService.java|451|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("偏好数据不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01489|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtAuthenticationFilter.java|144|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("无效或已过期的 JWT token")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01490|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtAuthenticationFilter.java|151|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("JWT token 中的用户ID格式无效: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01491|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtAuthenticationFilter.java|163|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("用户不存在或已被删除: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01492|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtAuthenticationFilter.java|168|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("用户已被禁用: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01493|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\MockDailyQuestionService.java|84|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("请先回答问题才能查看其他人的回答")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01494|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\AesEncryptor.java|113|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("SHA-256 算法不可用")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01495|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\AesEncryptor.java|141|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("AES 加密失败")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01496|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\feedback\RealFeedbackService.java|160|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("提案已被转换，无需重复操作，ID: ")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01497|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\feedback\RealFeedbackService.java|228|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("文件不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01498|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\feedback\RealFeedbackService.java|232|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("图片大小不能超过 5MB")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01499|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\feedback\RealFeedbackService.java|276|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("无权访问该反馈记录")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
R4-01500|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\feedback\RealFeedbackService.java|292|H|P3|中文 throw 消息未走 i18n（有 I18nConfig/messages.properties 未用）("回复内容不能为空")|错误文案硬编码中文，前端无国际化能力，多语言/文案调整需发版|改用 MessageSource.getMessage 从 messages*.properties 取文案|open|batch-4|
