R2-00251|client|apps/client/src/stores/chat/index.ts|61|LOW|export * from "./mock-data" 将 mock 数据暴露为公共 API,mock 引用面失控|mock 泄漏面|限制导出
R2-00252|client|apps/client/src/stores/chat.ts|7|LOW|兼容 re-export 层(chat.ts/discover.ts/village.ts)增加间接层|维护成本|逐步移除
R2-00253|client|apps/client/src/config/assets-index.ts|(grep)|LOW|资源索引与 config/images.ts 并存|资源引用双源|合并
R2-00254|client|apps/client/src/theme/|(grep)|LOW|主题文件与 uni.scss/design token 并存多套变量体系|样式体系分裂|统一
R2-00255|client|apps/client/src/pages/uni.scss|25|LOW|pages/ 下出现 uni.scss 重复文件(根 uni.scss 已存在)|构建歧义|删除
R2-00256|client|apps/client/src/components/uni.scss|25|LOW|components/ 下同样存在重复 uni.scss|同上|删除
R2-00257|client|apps/client/src/entry-server.js|(2KB)|LOW|SSR 入口在纯小程序项目中无实际用途|死文件|评估移除
R2-00258|client|apps/client/src/tests/*|(大量)|LOW|测试用 (globalThis as any).uni 模式重复 60+ 次|测试样板噪音|helper 封装
R2-00259|client|apps/client/src/stores/discover/actions/storage.ts|129|LOW|TODO(dispose-接线) 注释与页面未接线状态长期共存|技术债标记滞留|见 HIGH 条目
R2-00260|client|apps/client/src/pages/village/tag-posts.vue|199-234|LOW|mock 帖子 getMockTagPosts 内联 6 条硬编码数据(仅 mock)|同上|t()
R2-00261|client|apps/client/src/pages/chat/red-packet.vue|29-33|LOW|定时器清理模式重复 3 次(与 vip/red-packet 一致)|维护成本|复用 hook
R2-00262|client|apps/client/src/pages/vip/bills.vue|(grep)|LOW|账单列表无下拉刷新入口(仅 onLoad 加载)|新账单不可见|onPullDownRefresh
R2-00263|client|apps/client/src/pages/settings/dnd.vue|35|LOW|pageState 三态字符串枚举,无类型收窄|拼写风险|union 类型
R2-00264|client|apps/client/src/pages/messages/index.vue|153|LOW|countdownMap 每秒重建对象触发全量渲染|性能|局部更新
R2-00265|client|apps/client/src/pages/likes/index.vue|388-389|LOW|onShow 中 likedBy 为空才重拉,切 Tab 后数据可能陈旧|实时性|always refresh
R2-00266|client|apps/client/src/pages/home/index.vue|277-286|LOW|签到/补签 toast 依赖 t(),但 showToast 内 duration 魔法数字 1500/1200|可读性|常量
R2-00267|client|apps/client/src/pages/daily-question/index.vue|192|LOW|formatAnswerTime 复用 store 内实现(见 HIGH 重复条目)|同上|utils/time
R2-00268|client|apps/client/src/features/login/hero.ts|(grep)|LOW|登录 hero mock 视频/图片地址为占位资源,生产无真实素材|首屏视觉空白|接 CMS
R2-00269|client|apps/client/src/features/chat/session-machine.ts|(grep)|LOW|会话状态机与 chat/types 的 phase 枚举并存|状态定义双源|合并
R2-00270|client|apps/client/src/view-models/login.ts|(grep)|LOW|hero 视图模型与 services/api 返回类型断言耦合|同上|补类型
R2-00001|api|apps/api/src/main/java/com/campuslove/api/auth/ThirdPartyAuthController.java|68|CRITICAL|POST /api/v1/auth/third-party/wechat 公开端点直接信任客户端传入 openId,服务端仅 SHA-256 后查库,命中即签发 JWT、未命中即创建新用户,无 code2session 校验|任意用户可伪造他人 openId 直接接管账号登录;或批量生成 openId 垃圾注册|服务端调用微信 code2session/Apple identityToken 验签后再登录
R2-00002|api|apps/api/src/main/java/com/campuslove/api/auth/ThirdPartyAuthController.java|82|CRITICAL|POST /api/v1/auth/third-party/apple 同样直接信任客户端 appleIdentifier,无 identityToken 签名/aud/iss/exp 验证|攻击者传任意 identifier 即可登录/创建账号,身份认证完全失效|接入 Sign in with Apple JWT 验签(RS256)后取 sub
R2-00003|api|apps/api/src/main/java/com/campuslove/api/auth/ThirdPartyAuthService.java|129|HIGH|doLogin 中 openId 仅做无盐 SHA-256,未验证第三方凭据归属,与主微信登录(code2session)链路不一致|配合 Controller 形成任意身份伪造;低熵 identifier 可离线爆破|复用 WeChatClient.code2Session 或 Apple 验签
R2-00004|api|apps/api/src/main/java/com/campuslove/api/auth/ThirdPartyAuthService.java|301|LOW|hashIdentifier 无盐 SHA-256,与 RealAuthService.hashOpenid 重复实现|代码重复;hash 可被彩虹表/字典攻击|统一抽取带盐 KDF
R2-00005|api|apps/api/src/main/java/com/campuslove/api/chat/VoiceMessageController.java|103|HIGH|DELETE /api/v1/chat/voice/{id} 只校验 /uploads/ 前缀不校验文件归属,注释自认"不限制跨用户删除"|任意登录用户可删除他人语音文件(IDOR)|删除前解析 URL 中 userId 并与当前用户比对
R2-00006|api|apps/api/src/main/java/com/campuslove/api/chat/VoiceMessageService.java|194|HIGH|delete(String url) 无当前用户上下文,URL 中 userId 可枚举,删除任意用户文件|语音资产被批量删除|Controller 传入 currentUserId 做归属校验
R2-00007|api|apps/api/src/main/java/com/campuslove/api/chat/VoiceMessageController.java|132|MEDIUM|decodeUrl 将 %5C 还原为反斜杠后拼路径,跨平台路径语义不一致|Windows 部署下可能绕过前缀检查(依赖 startsWith 兜底)|统一用 URLDecoder 或仅允许 %2F
R2-00008|api|apps/api/src/main/java/com/campuslove/api/chat/VoiceMessageService.java|137|LOW|语音 MIME 校验仅在客户端提供 ContentType 时生效,可伪造;无 magic bytes 校验(对比 LocalMediaStorageService)|伪装文件上传|补充文件头校验
R2-00009|api|apps/api/src/main/java/com/campuslove/api/chat/VoiceMessageService.java|109|LOW|store/delete 为纯文件 IO 却标注 @Transactional|无意义事务开销|移除
R2-00010|api|apps/api/src/main/java/com/campuslove/api/media/LocalMediaStorageService.java|94|HIGH|上传返回 URL 前缀固定为 /uploads/,而 SecurityConfig 已 denyAll /uploads/**,且无任何代码将 URL 转换为 /api/v1/media/{userId}/...|real 模式下所有上传文件 URL 不可访问,前端图片/语音/视频全部 404|返回 /api/v1/media/{userId}/... 或提供 URL 转换服务
R2-00011|api|apps/api/src/main/java/com/campuslove/api/media/MediaAccessController.java|259|HIGH|媒体代理仅允许"本人或 ADMIN"访问,而业务中需展示他人头像/帖子图片/活动头像|社交浏览场景(查看他人资料、帖子)图片全部 403,功能不可用|按媒体类型分级授权(头像/帖子图公开读,身份证仅本人)
R2-00012|api|apps/api/src/main/java/com/campuslove/api/media/MediaAccessService.java|99|HIGH|loadMedia 同样仅本人/管理员可读,与 MediaAccessController 双层锁死|同上|同上
R2-00013|api|apps/api/src/main/java/com/campuslove/api/media/LocalMediaStorageService.java|398|LOW|validateMimeType 在 ContentType 为 null 时直接放行(注释"向后兼容")|弱校验,依赖 magic bytes 兜底,但视频仅校验 ftyp 4 字节|严格模式拒绝 null MIME
R2-00014|api|apps/api/src/main/java/com/campuslove/api/media/LocalMediaStorageService.java|455|LOW|视频 magic bytes 仅校验偏移 4 的 "ftyp",攻击者可构造 ftyp 头+任意 payload|伪视频文件存储|引入 ffprobe/完整容器解析
R2-00015|api|apps/api/src/main/java/com/campuslove/api/media/LocalMediaStorageService.java|279|MEDIUM|delete(url) 不校验调用方身份与文件归属,任何 Service 传入任意 URL 即删文件|旧头像/语音等删除链路若被诱导可删除他人文件|delete 增加 userId 参数并在路径中校验
R2-00016|api|apps/api/src/main/java/com/campuslove/api/config/AesEncryptor.java|72|HIGH|APP_AES_SECRET 未配置时静默回退到硬编码默认密钥 "campus-love-default-aes-key-change-in-production-32bytes"|生产漏配时 openid/phone 加密等于明文(密钥公开)|启动时强制校验,缺失则 fail-fast
R2-00017|api|apps/api/src/main/java/com/campuslove/api/config/AesEncryptor.java|52|MEDIUM|aes-secret 回退到 JWT_SECRET,签名密钥与加密密钥复用|单一密钥泄露双系统失守|独立密钥注入
R2-00018|api|apps/api/src/main/java/com/campuslove/api/config/AesEncryptor.java|160|MEDIUM|decrypt 失败时"原样返回输入",密钥轮换/损坏后密文被当明文返回并可能回写库|数据损坏与敏感值误用|解密失败抛异常并告警
R2-00019|api|apps/api/src/main/java/com/campuslove/api/config/AesEncryptor.java|90|LOW|deriveKey 使用无盐 SHA-256 派生,弱口令可暴力|密钥强度依赖配置熵|PBKDF2/Argon2
R2-00020|api|apps/api/src/main/java/com/campuslove/api/config/ContentFilterController.java|45|MEDIUM|公开端点返回命中的具体敏感词列表 filteredWords,而 SecurityConfig 注释声称"不暴露敏感词字典"|攻击者可枚举完整敏感词库,规避内容审核|仅返回 hasSensitiveWords 布尔值
R2-00021|api|apps/api/src/main/java/com/campuslove/api/config/ContentFilterController.java|37|LOW|content 无长度上限(可提交 MB 级文本触发正则扫描)|CPU 滥用|限制 5000 字符
R2-00022|api|apps/api/src/main/java/com/campuslove/api/config/SensitiveWordFilter.java|137|LOW|containsSensitive 对每个敏感词做 contains,词库大时 O(n*m)|检查接口性能随词库线性劣化|AC 自动机
R2-00023|api|apps/api/src/main/java/com/campuslove/api/config/SensitiveWordFilter.java|33|LOW|enabled 默认 false,若部署配置被裁剪则过滤静默关闭|内容审核失效无告警|启动时校验配置
R2-00024|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|432|MEDIUM|replyToTopic 回复内容未做敏感词过滤(createTopic 有过滤)|敏感词绕过:回复可携带违规内容|补 filterWithLog
R2-00025|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|225|HIGH|joinCircle bulk UPDATE 后 circle.setMemberCount(旧值+1) 使实体变脏,事务提交时 flush 用陈旧值覆盖 bulk 结果|并发加入/退出圈子成员数丢失更新|bulk 后 entityManager.clear() 或重查
R2-00026|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|276|HIGH|leaveCircle 同样存在 bulk update 后实体脏写覆盖问题|同上|同上
R2-00027|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|438|MEDIUM|replyToTopic 的 replyCount 读-改-写非原子|并发回复计数丢失|DB 侧原子 UPDATE
R2-00028|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|473|MEDIUM|getReplies 无分页 SQL,findByTopicIdOrderByCreatedAtDesc 全量加载后再内存分页|话题回复量大时全表传输|Repository 分页查询
R2-00029|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|575|MEDIUM|toTopicView/toTopicViewFullContent/toReplyView 每项调用 getAuthorName→userRepository.findById(N+1)|话题列表/回复列表每页 20+ 次额外查询|批量预加载作者 Map
R2-00030|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|597|MEDIUM|同上(详情页与回复视图作者查询)|单帖详情 1+ 次查询|复用批量方法
R2-00031|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|618|MEDIUM|toReplyView 每次回复 1 次作者查询|回复列表 N+1|批量预加载
R2-00032|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|553|LOW|getAuthorName 独立查询方法易被遗漏批量优化|辅助方法层级 N+1 风险|统一走 Map
R2-00033|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|210|LOW|joinCircle 先查再插,并发重复加入依赖无唯一约束(唯一约束缺失)|重复成员记录|加 (user_id,circle_id) 唯一索引
R2-00034|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|262|LOW|leaveCircle 循环 delete 多条(防御性),无批量删除|小性能|deleteAllInBatch
R2-00035|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|370|LOW|createTopic images 无 URL 归属/协议校验,可存任意外链|内容存储注入任意链接|校验 URL 白名单
R2-00036|api|apps/api/src/main/java/com/campuslove/api/discover/RealActivityService.java|142|MEDIUM|enrollActivity 的 enrollmentCount 读-改-写非原子|并发报名计数丢失|原子 UPDATE
R2-00037|api|apps/api/src/main/java/com/campuslove/api/discover/RealActivityService.java|184|MEDIUM|cancelEnrollment 同(读-改-写非原子)|并发取消计数漂移|原子 UPDATE
R2-00038|api|apps/api/src/main/java/com/campuslove/api/discover/RealActivityService.java|123|LOW|报名不校验活动状态(可报名已结束/取消活动)|脏报名数据|校验 ActivityStatus
R2-00039|api|apps/api/src/main/java/com/campuslove/api/discover/RealActivityService.java|127|LOW|报名无容量上限校验|活动超员|capacity 校验
R2-00040|api|apps/api/src/main/java/com/campuslove/api/discover/RealRecommendationService.java|224|MEDIUM|enrollActivity bulk update 后 activity.setEnrollmentCount(旧值+1) 脏写覆盖|并发报名计数丢失(与 Circle 同类)|bulk 后 clear/重查
R2-00041|api|apps/api/src/main/java/com/campuslove/api/discover/RealRecommendationService.java|257|MEDIUM|cancelEnrollment 分支同样脏写覆盖|同上|同上
R2-00042|api|apps/api/src/main/java/com/campuslove/api/discover/RealRecommendationService.java|401|MEDIUM|matchesFilter 中 needDbLookup 时对每个候选用户 findByUserId(最多 20 次查询)|筛选请求 N+1|批量预加载
R2-00043|api|apps/api/src/main/java/com/campuslove/api/discover/RealRecommendationService.java|119|LOW|getDiscussions 每次实时聚合查询(无缓存),首页/发现页高频调用|DB 压力|加 @Cacheable
R2-00044|api|apps/api/src/main/java/com/campuslove/api/discover/RealRecommendationService.java|141|LOW|getDiscussions 帖子按 createdAt 取前 50 再按热度排序,热门老帖可能被漏|推荐质量偏差|按热度 SQL 排序
R2-00045|api|apps/api/src/main/java/com/campuslove/api/discover/RecommendationCacheManager.java|61|MEDIUM|推荐缓存 key 仅 userId,推荐结果 5 分钟不随 like/pass 更新,且 like/pass 后未调用 evictRecommendationCache|推荐列表长时间含已互动用户|互动后主动失效
R2-00046|api|apps/api/src/main/java/com/campuslove/api/discover/RecommendationController.java|85|MEDIUM|PUT /api/v1/recommendations/preferences 调用 deprecated updatePreferences(prefs),其实现恒抛 UnsupportedOperationException|该端点 100% 返回 500|改为调用带 userId 版本或删除端点
R2-00047|api|apps/api/src/main/java/com/campuslove/api/discover/RecommendationController.java|71|LOW|GET /preferences 返回固定默认值,与 /preferences/me 行为不一致且已 @Deprecated 未删|前端误用拿不到真实偏好|删除废弃端点
R2-00048|api|apps/api/src/main/java/com/campuslove/api/discover/RecommendationController.java|110|LOW|heightMin/heightMax 无范围校验(可为负数/倒挂)|过滤语义异常|@Min/@Max 校验
R2-00049|api|apps/api/src/main/java/com/campuslove/api/discover/RecommendationController.java|119|LOW|filter 参数(教育/感情/城市)无枚举校验,任意字符串被静默过滤掉|弱校验|枚举白名单
R2-00050|api|apps/api/src/main/java/com/campuslove/api/discover/DailyQuestionController.java|60|LOW|submitAnswer 的 isAnonymous 无@NotNull,nullable 语义模糊|匿名开关可被省略|布尔默认值明确
R2-00051|api|apps/api/src/main/java/com/campuslove/api/discover/RealDailyQuestionService.java|253|MEDIUM|getAnswers 每回答调用 userRepository.findById(N+1)|回答列表每页 20 次查询|批量预加载
R2-00052|api|apps/api/src/main/java/com/campuslove/api/discover/RealDailyQuestionService.java|184|MEDIUM|answerPage.map(this::toAnswerView) 逐条查库放大 N+1|同上|同上
R2-00053|api|apps/api/src/main/java/com/campuslove/api/discover/RealDailyQuestionService.java|131|LOW|submitAnswer existsBy 检查与 save 非原子(无唯一约束兜底确认)|并发重复回答|(question_id,user_id) 唯一约束
R2-00054|api|apps/api/src/main/java/com/campuslove/api/discover/RealDailyQuestionService.java|64|LOW|getTodayQuestion 缓存 key 仅 userId,1h TTL 跨零点返回昨日问题|凌晨 1 小时内前端展示旧题|缓存 key 加日期
R2-00055|api|apps/api/src/main/java/com/campuslove/api/discover/RealDailyQuestionService.java|218|LOW|toQuestionView 每次 countByQuestionId 统计回答数|高频接口附加查询|实体冗余计数
R2-00056|api|apps/api/src/main/java/com/campuslove/api/discover/PrivacyFieldFilter.java|145|LOW|反射式字段过滤在每次推荐请求执行,存在性能与维护成本|防御层开销|编译期 DTO 白名单
R2-00057|api|apps/api/src/main/java/com/campuslove/api/village/VillageInteractionService.java|111|HIGH|likePost bulk update(likesCount-1) 后 post.setLikesCount(旧值-1) 使 managed 实体变脏,事务提交 flush 覆盖原子结果|并发点赞/取消计数丢失(FIN-00018 修复失效)|bulk 后 clear/重查或 @DynamicUpdate
R2-00058|api|apps/api/src/main/java/com/campuslove/api/village/VillageInteractionService.java|127|HIGH|点赞分支 bulk +1 后同样实体脏写覆盖|同上|同上
R2-00059|api|apps/api/src/main/java/com/campuslove/api/village/VillageInteractionService.java|181|MEDIUM|commentPost bulk 递增后实体 setCommentsCount 覆盖风险|并发评论计数丢失|同上
R2-00060|api|apps/api/src/main/java/com/campuslove/api/village/VillageInteractionService.java|233|MEDIUM|sharePost bulk 递增后实体 setShareCount 覆盖风险|并发转发计数丢失|同上
R2-00061|api|apps/api/src/main/java/com/campuslove/api/village/VillageInteractionService.java|143|LOW|likePost 返回的 likeCount 为实体内存值,与 DB 可能不一致|展示值漂移|重查最新值
R2-00062|api|apps/api/src/main/java/com/campuslove/api/village/VillageInteractionService.java|212|LOW|sharePost 无"每人每帖一次"限制,可无限刷转发数|计数刷量|去重约束
R2-00063|api|apps/api/src/main/java/com/campuslove/api/village/VillagePostService.java|81|MEDIUM|createPost 中 PostCategory.valueOf(category) 未捕获非法值,非法分类返回 400 而非明确错误|健壮性问题;且 CacheEvict 不触发|枚举校验前置
R2-00064|api|apps/api/src/main/java/com/campuslove/api/village/VillagePostService.java|64|MEDIUM|CreatePostRequest.title 必填但 createPost 从不接收/存储 title,前端被迫传无用字段|API 契约与实现不符,标题功能缺失|Post 增加 title 或移除校验
R2-00065|api|apps/api/src/main/java/com/campuslove/api/village/CreatePostRequest.java|11|MEDIUM|@NotBlank title 与实体无 title 字段矛盾|发帖必须传 title 否则 400,且 title 丢失|同上
R2-00066|api|apps/api/src/main/java/com/campuslove/api/village/VillageController.java|281|LOW|GET /api/v1/posts/dto 与 getPosts 功能重复(FIN-00065 自认保留),已废弃未删除|双实现维护成本|删除
R2-00067|api|apps/api/src/main/java/com/campuslove/api/village/VillageController.java|77|LOW|getPosts 的 tag 参数被传递但 VillageQueryService 未使用|标签筛选失效|实现或移除参数
R2-00068|api|apps/api/src/main/java/com/campuslove/api/village/VillageController.java|89|LOW|campus 分类未认证返回空列表而非 401,信息差异设计|可接受但文档缺失|无
R2-00069|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|162|MEDIUM|PostCategory.valueOf(category) 未捕获,非法分类值→500(应 400)|恶意参数可触发 500 日志刷屏|捕获转 400
R2-00070|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|386|MEDIUM|getDiscoverPosts/getCityPosts 同样 valueOf 未捕获|同上|同上
R2-00071|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|392|MEDIUM|getCityPosts 排序比较器内每帖调用 isSameCampus→findByUserId(每页 20-100 次查询)|城市 Tab N+1|批量预加载校区 Map
R2-00072|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|375|MEDIUM|getCityPosts 先 DB 分页再页内内存排序,"同校优先"只对当前页生效,跨页错乱且 totalElements 为全站数|分页+排序语义错误|SQL 排序或同校过滤下推
R2-00073|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|390|LOW|getCityPosts 内存排序后 totalElements 未反映排序后语义|分页元数据失真|同上
R2-00074|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|223|LOW|listHotPosts 缓存 key 固定 'hot',无过期策略依赖 TTL|可接受|无
R2-00075|api|apps/api/src/main/java/com/campuslove/api/village/VillageViewMapper.java|116|MEDIUM|toPostDetailView 单帖详情触发 5 次 DB 查询(author×2+campus×2+isLiked)|详情页高频接口查询放大|批量/合并查询
R2-00076|api|apps/api/src/main/java/com/campuslove/api/village/VillageViewMapper.java|127|LOW|详情页两次 findByUserId 查询当前用户与作者校区|可合并|JOIN FETCH
R2-00077|api|apps/api/src/main/java/com/campuslove/api/village/VillageViewMapper.java|143|LOW|toCommentItemView(单条版) 查库,若被循环调用则 N+1|风险点|调用方强制走批量版
R2-00078|api|apps/api/src/main/java/com/campuslove/api/village/VillageViewMapper.java|187|LOW|isSameCampus 每次查库,已被列表路径绕过但排序路径仍用|部分路径 N+1 残留|统一 Map
R2-00079|api|apps/api/src/main/java/com/campuslove/api/admin/AdminUserController.java|218|MEDIUM|disableUser/enableUser 未阻止对 ADMIN 用户/自身操作,可禁用其他管理员或自己|管理后台自锁/越权操作其他管理员|禁止操作 ADMIN 角色与自身
R2-00080|api|apps/api/src/main/java/com/campuslove/api/admin/AdminUserController.java|208|LOW|updateUser 事务内自调用 getUserDetail 重复查询|冗余查询|直接构造视图
R2-00081|api|apps/api/src/main/java/com/campuslove/api/admin/AdminUserController.java|105|LOW|searchForAdmin 昵称筛选 LIKE '%x%' 前缀通配符,数据量大时全表扫描(注释自认 FIN-00058)|管理端查询慢|全文索引/前缀匹配
R2-00082|api|apps/api/src/main/java/com/campuslove/api/admin/AdminPostController.java|159|MEDIUM|deletePost 注释称"同时清理该帖子下所有评论(硬删除)",但实现未删除任何评论|孤儿评论残留,注释与实现漂移|补评论清理或改注释
R2-00083|api|apps/api/src/main/java/com/campuslove/api/admin/AdminPostController.java|132|LOW|auditPost 对非 approved 一律置 rejected,无决策枚举校验|弱校验|枚举校验
R2-00084|api|apps/api/src/main/java/com/campuslove/api/admin/AdminPostController.java|136|LOW|auditRemark 无长度上限|超长备注入库|@Size
R2-00085|api|apps/api/src/main/java/com/campuslove/api/admin/AdminPostController.java|234|LOW|parseAuditStatus/parsePostStatus/parseCategory 非法值静默转 null(全量查询)|非法参数被吞,查询条件失效|返回 400
R2-00086|api|apps/api/src/main/java/com/campuslove/api/admin/audit/AuditLogAspect.java|146|MEDIUM|@RequestBody 完整序列化后落库 audit_log,脱敏字段仅 10 个(不含手机号/身份证/私信内容等)|敏感业务字段明文进入审计库|按字段白名单或脱敏扩展
R2-00087|api|apps/api/src/main/java/com/campuslove/api/admin/audit/AuditLogAspect.java|104|LOW|异常时 errorMessage=ex.getMessage() 截断 500 字符入库,可能含 SQL/堆栈敏感信息|审计库泄露内部细节|脱敏/仅存异常类型
R2-00088|api|apps/api/src/main/java/com/campuslove/api/admin/audit/AuditLogAspect.java|197|LOW|审计时每次查 UserRepository 取操作者昵称|审计写入开销|缓存操作者信息
R2-00089|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminConfigService.java|99|MEDIUM|updateConfig 在事务内同步 publishEvent,若订阅方同步处理则拉长事务|事务持有时间不确定|事务提交后发布(TransactionSynchronization)
R2-00090|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminConfigService.java|101|LOW|configValue 无长度/格式校验,admin 可写任意超长值|脏配置|校验
R2-00091|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminConfigService.java|134|LOW|listRules/listSwitches 无缓存(仅 listConfigs 有)|管理端查询每次全表|加缓存
R2-00092|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminMatchConfigService.java|183|MEDIUM|Integer.parseInt 失败时仅日志,非法值已写入 DB 而内存 bean 未同步|DB 与运行时配置漂移|先校验后写入
R2-00093|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminMatchConfigService.java|222|MEDIUM|配置值无范围校验(权重可设 0/负数/超大,候选页可设 0)|推荐/匹配算法行为异常|范围校验
R2-00094|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminMatchConfigService.java|80|LOW|updateMatchConfig 任意未知 key 均写入 DB|脏 key 污染|key 白名单
R2-00095|api|apps/api/src/main/java/com/campuslove/api/admin/SensitiveWordImportService.java|233|MEDIUM|每词 1 次 existsByWordIgnoreCase+1 次 save(5000 词=1 万次往返)|批量导入慢|saveAll 批量 + 唯一约束兜底
R2-00096|api|apps/api/src/main/java/com/campuslove/api/admin/SensitiveWordImportService.java|126|LOW|异步导入无分布式锁,多 admin 并发导入依赖 DB 唯一约束|可接受,日志混乱|可加锁
R2-00097|api|apps/api/src/main/java/com/campuslove/api/admin/SensitiveWordImportService.java|270|LOW|taskId 仅内存,重启后状态查询失效(注释自认)|运维体验|DB 任务表
R2-00098|api|apps/api/src/main/java/com/campuslove/api/admin/AdminPermissionAspect.java|93|LOW|权限失败日志 endpoint 变量误用 UNKNOWN_IP 常量名(值为 unknown)|日志语义小错|改名
R2-00099|api|apps/api/src/main/java/com/campuslove/api/admin/RealAdminStatsService.java|82|LOW|统计均 @Cacheable 5 分钟,admin 修改数据后延迟可见|可接受|无
R2-00100|api|apps/api/src/main/java/com/campuslove/api/config/JwtAuthenticationFilter.java|103|MEDIUM|?token= 查询参数支持使 JWT 进入 URL,会落入访问日志/Referer/代理日志|token 泄露面扩大(媒体代理已限定路径但日志仍记录)|限制为媒体路径+短时效子 token
R2-00101|api|apps/api/src/main/java/com/campuslove/api/config/JwtAuthenticationFilter.java|160|MEDIUM|每次请求 userRepository.findById 查库(注释自认)|高 QPS 下 DB 压力|缓存角色/状态
R2-00102|api|apps/api/src/main/java/com/campuslove/api/config/JwtAuthenticationFilter.java|123|LOW|黑名单校验先 getJtiFromToken(一次签名解析)再 getUserIdFromToken(第二次解析),每请求 2 次 JWT 解析|CPU 浪费|单次解析复用 Claims
R2-00103|api|apps/api/src/main/java/com/campuslove/api/config/JwtTokenProvider.java|313|LOW|revokeToken 以完整 token 字符串作 Redis key,key 巨大且与 jti 方案并存双写|存储浪费、双实现|统一 jti 黑名单
R2-00104|api|apps/api/src/main/java/com/campuslove/api/config/JwtTokenProvider.java|377|LOW|定时清理 1h 间隔,本地内存黑名单在重启后清空(已注释)|单实例降级场景登出失效|可接受
R2-00105|api|apps/api/src/main/java/com/campuslove/api/config/SecurityConfig.java|131|LOW|Swagger/API 文档仅 ADMIN 可访问,但 mock 模式 mock filter 自动注入 ADMIN 角色|mock 环境文档公开|可接受
R2-00106|api|apps/api/src/main/java/com/campuslove/api/config/SecurityConfig.java|186|LOW|CORS allowedHeaders 未含 Idempotency-Key(WebConfig 有),两处配置不一致|real 模式跨域幂等头可能被浏览器拦截|统一
R2-00107|api|apps/api/src/main/java/com/campuslove/api/config/SecurityConfig.java|179|LOW|CORS 与 WebConfig 双配置源,未来修改需两处同步|漂移风险|收敛一处
R2-00108|api|apps/api/src/main/java/com/campuslove/api/config/WebSocketConfig.java|160|LOW|握手拦截器只校验签名不过期,不查 token 黑名单(CONNECT 阶段才查)|已撤销 token 仍可建立 TCP/WS 连接|握手时查黑名单
R2-00109|api|apps/api/src/main/java/com/campuslove/api/config/WebSocketConfig.java|224|LOW|token 经 Sec-WebSocket-Protocol 明文子协议传输,日志可能记录|token 泄露面|可接受(标准方案)
R2-00110|api|apps/api/src/main/java/com/campuslove/api/config/JwtChannelInterceptor.java|99|LOW|CONNECT 只查完整 token 黑名单,不查 jti 黑名单(与 HTTP 过滤器不一致)|登出 token 的 jti 已撤销但 WS 仍可通过|统一 jti 校验
R2-00111|api|apps/api/src/main/java/com/campuslove/api/config/JwtChannelInterceptor.java|133|LOW|SUBSCRIBE 允许所有 /topic/** 订阅,广播消息无权限粒度|潜在敏感广播|按频道分级
R2-00112|api|apps/api/src/main/java/com/campuslove/api/chat/MessageWebSocketHandler.java|154|MEDIUM|WebSocket 消息 content/kind 无长度与格式校验(REST 的 @Size 校验不作用于 WS),可直接 new ChatMessageRequest 绕过|超大消息刷内存/带宽|WS 侧限长+限频
R2-00113|api|apps/api/src/main/java/com/campuslove/api/chat/MessageWebSocketHandler.java|196|LOW|私信 WS 消息仅推送不落库(与 REST 落库不一致)|消息丢失/顺序问题|统一落库
R2-00114|api|apps/api/src/main/java/com/campuslove/api/chat/MessageWebSocketHandler.java|212|LOW|mock 降级分支直接转发未校验|mock 行为与 real 漂移|可接受(仅 mock)
R2-00115|api|apps/api/src/main/java/com/campuslove/api/chat/TempChatSessionService.java|418|MEDIUM|createSession 的 matchId 兜底把任意数字解析为 userId(代码 TODO 自认),可绕过推荐体系强拉任意用户建会话|骚扰任意用户+会话轰炸|matchId 归属校验
R2-00116|api|apps/api/src/main/java/com/campuslove/api/chat/TempChatSessionService.java|120|LOW|createSession 并发无幂等(Controller 无 @Idempotent),重复点击可建双会话|重复会话|@Idempotent+唯一约束
